record_id,rna_id,source_model,condition,sequence_length,gt_pair_count,original_predicted_pair_count,refined_predicted_pair_count,tp_before,fp_before,fn_before,tp,fp,fn,precision,recall,f1,delta_precision,delta_recall,delta_f1,modified_pair_count,beneficial_edit_count,harmful_edit_count,beneficial_edit_fraction,harmful_edit_fraction,correct_pair_preservation_rate
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,petfold,R1_R3,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,ORIGINAL,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,R1,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,R2,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,R3,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,R1_R2,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1BVJ_23_hp_nmr_A,rnafold,R1_R3,23,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,R1,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,R2,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,R3,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,R1_R2,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1bvj_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1BVJ_23_hp_nmr_A,trrosettarna2_native_ss,R1_R3,23,8,10,10,8,2,0,8,2,0,0.8,1.0,0.8888888888888888,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,ORIGINAL,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,R1,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,R2,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,R3,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,R1_R2,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,petfold,R1_R3,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,ORIGINAL,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,R1,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,R2,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,R3,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,R1_R2,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,rnafold,R1_R3,24,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,ORIGINAL,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,R1,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,R2,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,R3,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R2,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e4p_24_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E4P_24_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R3,24,7,11,11,7,4,0,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,ORIGINAL,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,R1,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,R2,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,R3,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,R1_R2,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,petfold,R1_R3,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,ORIGINAL,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,R1,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,R2,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,R3,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,R1_R2,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,rnafold,R1_R3,36,12,6,6,6,0,6,6,0,6,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,ORIGINAL,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R2,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R3,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1_R2,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1e95_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1E95_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1_R3,36,12,12,12,0,12,12,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,ORIGINAL,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,R1,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,R1_R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1F9L_22_hp_nmr_A,petfold,R1_R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,ORIGINAL,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,R1,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,R1_R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1F9L_22_hp_nmr_A,rnafold,R1_R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,R1,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,R2,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,R3,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,R1_R2,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1f9l_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1F9L_22_hp_nmr_A,trrosettarna2_native_ss,R1_R3,22,7,10,10,7,3,0,7,3,0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,ORIGINAL,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,R1,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,R2,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,R3,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,R1_R2,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1HLX_20_hp_nmr_A,petfold,R1_R3,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,ORIGINAL,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,R1,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,R2,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,R3,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,R1_R2,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1HLX_20_hp_nmr_A,rnafold,R1_R3,20,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,R1,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,R2,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,R3,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,R1_R2,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1hlx_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1HLX_20_hp_nmr_A,trrosettarna2_native_ss,R1_R3,20,7,9,9,7,2,0,7,2,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,ORIGINAL,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,R1,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,R1_R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1IKD_22_hp_nmr_A,petfold,R1_R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,ORIGINAL,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,R1,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,R1_R2,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1IKD_22_hp_nmr_A,rnafold,R1_R3,22,7,7,7,7,0,0,7,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1IKD_22_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,22,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1ikd_22_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1IKD_22_hp_nmr_A,trrosettarna2_native_ss,R1,22,7,8,8,7,1,0,7,1,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
